miRNA,SRR10995914,SRR10995915,SRR10995916,SRR10995917,SRR10995918,SRR10995919,SRR10995920,SRR10995921,SRR10995922,SRR10995923,SRR10995924,SRR10995925,SRR10995926,SRR10995927,SRR10995928,SRR10995929,SRR10995930,SRR10995931,SRR10995932,SRR10995933,SRR10995934,SRR10995935,SRR10995936,SRR10995937,SRR10995938,SRR10995939,SRR10995940,SRR10995941,SRR10995942
hsa-miR-1323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-133a-3p,13.0,33.0,9.0,36.0,38.0,33.0,1.0,0.0,1.0,7.0,7.0,7.0,0.0,4.0,0.0,13.0,1.0,34.0,50.0,17.0,2.0,8.0,6.0,5.0,2.0,4.0,5.0,6.0,5.0
hsa-miR-133b,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
hsa-miR-134-5p,30.0,13.0,24.0,29.0,64.0,35.0,4.0,1.0,7.0,12.0,20.0,23.0,3.0,7.0,24.0,47.0,0.0,21.0,30.0,14.0,24.0,26.0,15.0,21.0,25.0,29.0,10.0,12.0,11.0
hsa-miR-1343-3p,1.0,31.0,1.0,8.0,4.0,2.0,1.0,0.0,3.0,2.0,0.0,4.0,1.0,2.0,0.0,1.0,0.0,3.0,8.0,6.0,1.0,3.0,1.0,1.0,0.0,6.0,1.0,3.0,2.0
hsa-miR-135a-2-3p,3.0,5.0,2.0,0.0,4.0,3.0,3.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,5.0,4.0,0.0,1.0,9.0,0.0,5.0,10.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0
hsa-miR-135a-3p,3.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,7.0,1.0,7.0,4.0,2.0,5.0,0.0,2.0,1.0
hsa-miR-135a-5p,5.0,4.0,6.0,10.0,34.0,18.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,21.0,34.0,11.0,1.0,2.0,1.0,4.0,0.0,0.0,2.0,0.0,1.0
hsa-miR-135b-3p,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135b-5p,2.0,0.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0
hsa-miR-136-3p,280.0,126.0,202.0,400.0,755.0,618.0,22.0,8.0,13.0,88.0,102.0,158.0,30.0,39.0,23.0,65.0,3.0,650.0,790.0,308.0,206.0,160.0,17.0,16.0,17.0,35.0,126.0,97.0,50.0
hsa-miR-136-5p,3.0,15.0,3.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,8.0,13.0,1.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0
hsa-miR-137-3p,4.0,29.0,4.0,11.0,13.0,6.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,14.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
hsa-miR-137-5p,60.0,29.0,78.0,58.0,115.0,80.0,30.0,6.0,50.0,49.0,51.0,112.0,20.0,79.0,15.0,74.0,5.0,94.0,132.0,40.0,276.0,65.0,88.0,78.0,100.0,92.0,74.0,53.0,90.0
hsa-miR-138-1-3p,1.0,8.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,2.0
hsa-miR-138-2-3p,12.0,60.0,7.0,10.0,16.0,11.0,1.0,3.0,6.0,5.0,1.0,10.0,2.0,3.0,3.0,3.0,0.0,12.0,25.0,10.0,4.0,21.0,29.0,5.0,13.0,12.0,7.0,5.0,6.0
hsa-miR-138-5p,114.0,143.0,154.0,142.0,227.0,86.0,10.0,2.0,30.0,63.0,72.0,113.0,3.0,17.0,13.0,75.0,7.0,140.0,153.0,53.0,50.0,95.0,12.0,18.0,12.0,28.0,63.0,56.0,18.0
hsa-miR-139-3p,64.0,26.0,87.0,108.0,114.0,114.0,115.0,19.0,112.0,77.0,104.0,112.0,28.0,29.0,73.0,117.0,5.0,96.0,146.0,60.0,121.0,53.0,142.0,113.0,122.0,196.0,85.0,60.0,56.0
hsa-miR-139-5p,358.0,1546.0,406.0,632.0,903.0,838.0,56.0,75.0,171.0,173.0,190.0,272.0,81.0,296.0,104.0,213.0,16.0,1095.0,1241.0,459.0,977.0,285.0,458.0,538.0,586.0,416.0,281.0,170.0,363.0
hsa-miR-140-3p,50.0,826.0,63.0,70.0,116.0,69.0,25.0,19.0,29.0,40.0,33.0,77.0,23.0,57.0,26.0,68.0,3.0,91.0,102.0,53.0,130.0,75.0,99.0,151.0,153.0,85.0,49.0,27.0,43.0
hsa-miR-140-5p,12.0,44.0,13.0,38.0,71.0,44.0,1.0,1.0,1.0,2.0,1.0,14.0,0.0,3.0,0.0,1.0,0.0,37.0,65.0,30.0,8.0,4.0,5.0,4.0,0.0,3.0,11.0,8.0,1.0
hsa-miR-141-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-142-3p,11.0,1.0,4.0,10.0,40.0,17.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,2.0,15.0,0.0,22.0,69.0,11.0,0.0,9.0,1.0,1.0,3.0,1.0,3.0,1.0,0.0
hsa-miR-142-5p,17.0,109.0,24.0,46.0,116.0,47.0,0.0,1.0,6.0,4.0,6.0,12.0,0.0,7.0,1.0,18.0,0.0,84.0,95.0,30.0,8.0,10.0,6.0,15.0,9.0,1.0,5.0,2.0,2.0
hsa-miR-143-3p,636.0,2504.0,664.0,637.0,894.0,668.0,510.0,74.0,141.0,307.0,318.0,1019.0,159.0,476.0,367.0,316.0,20.0,732.0,1121.0,468.0,2450.0,511.0,534.0,481.0,500.0,456.0,844.0,512.0,359.0
hsa-miR-143-5p,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-144-3p,6.0,9.0,13.0,22.0,161.0,36.0,1.0,0.0,0.0,5.0,2.0,5.0,0.0,2.0,1.0,1.0,0.0,66.0,35.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-144-5p,2.0,0.0,1.0,7.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
hsa-miR-145-3p,18.0,25.0,6.0,8.0,17.0,9.0,1.0,0.0,0.0,5.0,9.0,7.0,4.0,6.0,2.0,3.0,0.0,11.0,24.0,10.0,11.0,4.0,6.0,5.0,3.0,1.0,7.0,3.0,8.0
hsa-miR-145-5p,4.0,21.0,4.0,11.0,13.0,6.0,0.0,3.0,3.0,5.0,1.0,5.0,2.0,3.0,0.0,1.0,0.0,11.0,6.0,6.0,1.0,5.0,1.0,5.0,3.0,1.0,3.0,1.0,0.0
hsa-miR-1468-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-146a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-146a-5p,308.0,350.0,305.0,223.0,508.0,296.0,26.0,22.0,28.0,60.0,78.0,167.0,33.0,48.0,24.0,112.0,6.0,278.0,618.0,162.0,145.0,308.0,75.0,47.0,42.0,38.0,77.0,44.0,49.0
hsa-miR-146b-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-146b-5p,20.0,18.0,7.0,31.0,52.0,22.0,5.0,9.0,3.0,20.0,19.0,24.0,10.0,10.0,38.0,67.0,3.0,32.0,84.0,23.0,25.0,25.0,10.0,11.0,12.0,4.0,14.0,16.0,8.0
hsa-miR-147b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-148a-3p,1289.0,5457.0,1176.0,893.0,1523.0,1143.0,4220.0,1838.0,1399.0,1462.0,1404.0,3973.0,2685.0,7945.0,5398.0,1453.0,120.0,1385.0,2203.0,834.0,35343.0,920.0,5270.0,5496.0,5435.0,5224.0,3681.0,2786.0,6016.0
hsa-miR-148a-5p,1.0,18.0,1.0,6.0,5.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,6.0,0.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0
hsa-miR-148b-3p,104.0,355.0,112.0,130.0,211.0,144.0,83.0,38.0,32.0,48.0,61.0,134.0,44.0,78.0,137.0,45.0,4.0,189.0,305.0,112.0,535.0,85.0,89.0,87.0,81.0,79.0,134.0,101.0,77.0
hsa-miR-148b-5p,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-149-3p,0.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,3.0,2.0,0.0,4.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0
hsa-miR-149-5p,9.0,174.0,10.0,25.0,37.0,20.0,2.0,2.0,2.0,10.0,5.0,4.0,6.0,7.0,1.0,20.0,0.0,35.0,36.0,18.0,10.0,15.0,7.0,5.0,20.0,10.0,6.0,1.0,10.0
hsa-miR-150-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
hsa-miR-150-5p,6.0,3.0,1.0,5.0,5.0,7.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,21.0,3.0,0.0,6.0,4.0,3.0,4.0,4.0,2.0,1.0,0.0
hsa-miR-151a-3p,681.0,975.0,712.0,966.0,1223.0,755.0,1370.0,464.0,1521.0,1317.0,1300.0,2451.0,517.0,1709.0,2145.0,1289.0,67.0,1020.0,1309.0,436.0,4615.0,641.0,2647.0,3127.0,3364.0,2894.0,992.0,695.0,1558.0
hsa-miR-151a-5p,3.0,9.0,2.0,1.0,10.0,2.0,53.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,2.0,0.0,9.0,8.0,4.0,2.0,5.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0
hsa-miR-151b,0.0,0.0,0.0,2.0,6.0,1.0,28.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
hsa-miR-152-3p,54.0,55.0,41.0,46.0,104.0,50.0,10.0,1.0,5.0,24.0,21.0,51.0,3.0,11.0,7.0,27.0,2.0,77.0,122.0,37.0,43.0,31.0,24.0,12.0,10.0,12.0,29.0,24.0,9.0
hsa-miR-152-5p,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-153-3p,2.0,6.0,3.0,5.0,10.0,10.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,3.0,0.0,5.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
hsa-miR-153-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-154-5p,8.0,13.0,15.0,6.0,8.0,8.0,0.0,1.0,3.0,5.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,8.0,14.0,8.0,3.0,5.0,0.0,2.0,5.0,3.0,1.0,4.0,3.0
hsa-miR-155-5p,13.0,21.0,17.0,27.0,44.0,32.0,6.0,3.0,7.0,5.0,4.0,14.0,5.0,9.0,2.0,8.0,0.0,42.0,61.0,12.0,26.0,18.0,14.0,18.0,13.0,14.0,7.0,9.0,6.0
hsa-miR-15a-5p,1.0,3.0,1.0,9.0,25.0,9.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,23.0,6.0,3.0,2.0,1.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0
hsa-miR-15b-3p,1.0,3.0,2.0,1.0,25.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,0.0,0.0,0.0,4.0,5.0,2.0,0.0,1.0,0.0
hsa-miR-15b-5p,3.0,6.0,2.0,10.0,60.0,21.0,0.0,1.0,2.0,1.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,21.0,4.0,2.0,8.0,1.0,0.0,17.0,15.0,0.0,0.0,0.0,1.0
hsa-miR-16-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-16-2-3p,7.0,13.0,5.0,36.0,145.0,26.0,2.0,0.0,6.0,3.0,6.0,8.0,1.0,1.0,2.0,3.0,0.0,85.0,44.0,15.0,13.0,3.0,1.0,36.0,35.0,1.0,1.0,1.0,1.0
hsa-miR-16-5p,6.0,17.0,8.0,18.0,91.0,32.0,0.0,1.0,0.0,4.0,0.0,6.0,2.0,1.0,1.0,2.0,1.0,33.0,36.0,10.0,8.0,5.0,6.0,35.0,23.0,2.0,3.0,1.0,2.0
hsa-miR-17-3p,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-17-5p,3.0,12.0,2.0,6.0,19.0,7.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181a-2-3p,0.0,0.0,1.0,3.0,9.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,1.0,6.0,3.0,1.0,0.0,0.0,0.0
hsa-miR-181a-3p,77.0,21.0,45.0,85.0,106.0,59.0,8.0,3.0,3.0,27.0,20.0,40.0,1.0,6.0,2.0,33.0,2.0,73.0,89.0,35.0,33.0,53.0,4.0,10.0,7.0,15.0,15.0,18.0,4.0
hsa-miR-181a-5p,3391.0,3591.0,3499.0,2870.0,4768.0,3702.0,381.0,162.0,364.0,1089.0,1100.0,2578.0,266.0,720.0,284.0,1154.0,102.0,4720.0,6048.0,2497.0,2837.0,2469.0,1029.0,1206.0,1192.0,1096.0,2065.0,1273.0,841.0
hsa-miR-181b-2-3p,1.0,2.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-181b-3p,9.0,7.0,12.0,5.0,11.0,6.0,4.0,0.0,1.0,4.0,1.0,5.0,0.0,4.0,4.0,2.0,0.0,4.0,6.0,3.0,0.0,10.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0
hsa-miR-181b-5p,3257.0,2361.0,3726.0,5118.0,7448.0,5120.0,961.0,238.0,714.0,2346.0,2394.0,5141.0,340.0,1051.0,669.0,2610.0,196.0,7230.0,8858.0,3141.0,5738.0,2481.0,1123.0,1376.0,1505.0,1599.0,3026.0,2273.0,1459.0
hsa-miR-181c-3p,7.0,16.0,4.0,6.0,14.0,10.0,2.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,3.0,4.0,0.0,4.0,6.0,1.0,2.0,9.0,1.0,4.0,2.0,1.0,2.0,3.0,2.0
hsa-miR-181c-5p,12.0,19.0,7.0,7.0,14.0,15.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,5.0,0.0,8.0,28.0,16.0,1.0,7.0,0.0,0.0,0.0,2.0,6.0,2.0,0.0
hsa-miR-181d-5p,325.0,306.0,355.0,328.0,533.0,346.0,71.0,34.0,65.0,247.0,226.0,533.0,43.0,86.0,51.0,210.0,15.0,385.0,507.0,175.0,535.0,281.0,98.0,126.0,157.0,151.0,262.0,237.0,136.0
hsa-miR-182-3p,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-182-5p,4.0,6.0,3.0,10.0,21.0,11.0,18.0,8.0,12.0,1.0,4.0,16.0,4.0,9.0,7.0,11.0,2.0,21.0,28.0,6.0,34.0,5.0,17.0,22.0,18.0,4.0,11.0,4.0,10.0
hsa-miR-183-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-5p,2.0,32.0,1.0,7.0,13.0,5.0,10.0,1.0,1.0,2.0,1.0,10.0,5.0,2.0,7.0,3.0,0.0,5.0,6.0,2.0,29.0,1.0,4.0,8.0,22.0,9.0,6.0,5.0,4.0
hsa-miR-184,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,1.0,2.0,3.0,0.0,23.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,0.0
hsa-miR-1843,3.0,0.0,0.0,1.0,5.0,0.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,11.0,10.0,1.0,2.0,1.0,1.0
hsa-miR-185-3p,10.0,12.0,7.0,3.0,12.0,12.0,2.0,0.0,3.0,3.0,8.0,8.0,2.0,3.0,4.0,3.0,1.0,9.0,12.0,2.0,14.0,9.0,4.0,12.0,7.0,7.0,4.0,2.0,0.0
hsa-miR-185-5p,20.0,352.0,38.0,40.0,100.0,46.0,1.0,3.0,2.0,16.0,8.0,19.0,3.0,3.0,3.0,28.0,1.0,71.0,113.0,47.0,25.0,45.0,6.0,8.0,16.0,13.0,15.0,8.0,9.0
hsa-miR-186-5p,32.0,133.0,49.0,134.0,206.0,141.0,2.0,3.0,3.0,17.0,18.0,19.0,8.0,10.0,6.0,17.0,1.0,150.0,278.0,68.0,27.0,38.0,14.0,12.0,8.0,9.0,13.0,8.0,16.0
hsa-miR-187-3p,4.0,21.0,9.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,5.0,16.0,3.0,4.0,5.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0
hsa-miR-187-5p,0.0,0.0,1.0,4.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,11.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
hsa-miR-188-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-188-5p,2.0,1.0,8.0,11.0,11.0,5.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,8.0,13.0,4.0,1.0,5.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0
hsa-miR-18a-3p,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
hsa-miR-18a-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18b-3p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-18b-5p,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,2.0,1.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,6.0,3.0,3.0,1.0,0.0,0.0
hsa-miR-190a-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190b-5p,1.0,9.0,0.0,10.0,4.0,5.0,0.0,0.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,3.0,1.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
hsa-miR-191-3p,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-191-5p,265.0,1853.0,219.0,438.0,848.0,495.0,117.0,41.0,106.0,92.0,107.0,192.0,47.0,85.0,102.0,251.0,3.0,652.0,949.0,346.0,52.0,137.0,202.0,408.0,518.0,243.0,118.0,100.0,117.0
hsa-miR-1911-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1912-3p,0.0,5.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
hsa-miR-1912-5p,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,6.0,23.0,5.0,6.0,27.0,6.0,3.0,0.0,0.0,6.0,2.0,9.0,4.0,12.0,4.0,8.0,0.0,18.0,19.0,16.0,21.0,2.0,2.0,6.0,6.0,4.0,5.0,8.0,8.0
hsa-miR-193a-5p,6.0,4.0,10.0,6.0,13.0,9.0,2.0,1.0,1.0,7.0,2.0,1.0,0.0,3.0,1.0,5.0,2.0,7.0,18.0,9.0,11.0,8.0,10.0,15.0,9.0,9.0,5.0,1.0,0.0
hsa-miR-193b-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-193b-5p,4.0,0.0,4.0,17.0,21.0,11.0,13.0,7.0,21.0,16.0,16.0,19.0,4.0,13.0,13.0,19.0,0.0,20.0,26.0,10.0,78.0,2.0,40.0,41.0,36.0,38.0,6.0,8.0,9.0
hsa-miR-194-5p,3.0,23.0,1.0,5.0,24.0,11.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,5.0,0.0,4.0,0.0,6.0,13.0,7.0,8.0,3.0,1.0,12.0,6.0,2.0,2.0,1.0,1.0
hsa-miR-195-3p,1.0,9.0,2.0,0.0,4.0,4.0,7.0,3.0,5.0,0.0,6.0,7.0,4.0,7.0,6.0,8.0,0.0,3.0,12.0,0.0,35.0,4.0,11.0,8.0,3.0,10.0,2.0,2.0,8.0
hsa-miR-195-5p,4.0,6.0,1.0,7.0,13.0,14.0,0.0,0.0,1.0,7.0,4.0,4.0,2.0,1.0,2.0,1.0,0.0,6.0,22.0,8.0,16.0,8.0,3.0,4.0,3.0,4.0,5.0,2.0,1.0
hsa-miR-196a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-197-3p,0.0,18.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,1.0,4.0,1.0,1.0,2.0,5.0,0.0,10.0,3.0,1.0,1.0,0.0
hsa-miR-197-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
